"title","description","dataStream.name","dataStream.description","dataStream.observationType","dataStream.unitOfTruth","dataStream.unitOfCategory","observation.projectObservationUID","observation.resultTruthObservation.phenomenonTime","observation.resultTruthObservation.resultTime","observation.resultTruthObservation.result","observation.resultTruthObservation.submitTime","observation.resultCategoryObservation.phenomenonTime","observation.resultCategoryObservation.resultTime","observation.resultCategoryObservation.result","observation.resultCategoryObservation.submitTime","observation.image.imageStatus","observation.context.parameters","omProcess.license.licenseName","omProcess.license.licenseAttributionSource","omProcess.license.licenseAttributionAggregator","omProcess.processReference","omProcess.resultQuality.validationStatus","omProcess.resultQuality.validationMethod","omProcess.resultQuality.validationResult","omProcess.resultQuality.qualityGrade","omProcess_resultQuality_assessment","observedProperty.name","observedProperty.description","observedProperty.definition","sensor.name","sensor.description","sensor.encodingType","location.name","location.description","location.encodingType","location.locationDetails.mobileProperties.latitude","location.locationDetails.mobileProperties.longitude","thing.name","thing.description","featureOfInterest.name","featureOfInterest.description","featureOfInterest.encodingType","featureOfInterest.location","informationWithheld"
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","5e056aaf-2200-4636-92f2-08b7963260f0-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","5e056aaf-2200-4636-92f2-08b7963260f0","2017-06-20T20:49:15","2017-06-20T20:49:15","true","2017-06-20T20:49:15","2017-06-20T20:49:15","2017-06-20T20:49:15","Aedes albopictus","2017-06-20T20:49:15","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","5e056aaf-2200-4636-92f2-08b7963260f0","Observation taken by user: 5e056aaf-2200-4636-92f2-08b7963260f0","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","39.569542","2.983992","5e056aaf-2200-4636-92f2-08b7963260f0","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","6506daf5-ed99-45e7-89b8-91b5e81f05cc-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","6506daf5-ed99-45e7-89b8-91b5e81f05cc","2017-06-22T09:06:06","2017-06-22T09:06:06","true","2017-06-22T09:06:06","2017-06-22T09:06:06","2017-06-22T09:06:06","Aedes albopictus","2017-06-22T09:06:06","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","6506daf5-ed99-45e7-89b8-91b5e81f05cc","Observation taken by user: 6506daf5-ed99-45e7-89b8-91b5e81f05cc","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","36.56878","-4.601085","6506daf5-ed99-45e7-89b8-91b5e81f05cc","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","6EBD0DD1-9E72-4AD4-9202-82122CBE8E3A-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","6EBD0DD1-9E72-4AD4-9202-82122CBE8E3A","2017-06-23T16:26:12","2017-06-23T16:26:12","true","2017-06-23T16:26:12","2017-06-23T16:26:12","2017-06-23T16:26:12","Aedes albopictus","2017-06-23T16:26:12","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","6EBD0DD1-9E72-4AD4-9202-82122CBE8E3A","Observation taken by user: 6EBD0DD1-9E72-4AD4-9202-82122CBE8E3A","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","38.22741","-0.51954","6EBD0DD1-9E72-4AD4-9202-82122CBE8E3A","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","6cfa546c-18ea-4cf0-8fd4-3e68a248a715-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","6cfa546c-18ea-4cf0-8fd4-3e68a248a715","2017-06-17T20:50:24","2017-06-17T20:50:24","true","2017-06-17T20:50:24","2017-06-17T20:50:24","2017-06-17T20:50:24","Aedes albopictus","2017-06-17T20:50:24","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","6cfa546c-18ea-4cf0-8fd4-3e68a248a715","Observation taken by user: 6cfa546c-18ea-4cf0-8fd4-3e68a248a715","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","39.703926","3.444781","6cfa546c-18ea-4cf0-8fd4-3e68a248a715","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","71138c96-d52e-4d78-b609-46a921145e42-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","71138c96-d52e-4d78-b609-46a921145e42","2017-06-26T00:06:59","2017-06-26T00:06:59","true","2017-06-26T00:06:59","2017-06-26T00:06:59","2017-06-26T00:06:59","Aedes albopictus","2017-06-26T00:06:59","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","71138c96-d52e-4d78-b609-46a921145e42","Observation taken by user: 71138c96-d52e-4d78-b609-46a921145e42","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.621483","2.194502","71138c96-d52e-4d78-b609-46a921145e42","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","754b03f7-7982-4215-a3e2-e826d1c0c77e-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","754b03f7-7982-4215-a3e2-e826d1c0c77e","2017-06-30T15:29:26","2017-06-30T15:29:26","true","2017-06-30T15:29:26","2017-06-30T15:29:26","2017-06-30T15:29:26","Aedes albopictus","2017-06-30T15:29:26","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","754b03f7-7982-4215-a3e2-e826d1c0c77e","Observation taken by user: 754b03f7-7982-4215-a3e2-e826d1c0c77e","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","39.57704","-0.510305","754b03f7-7982-4215-a3e2-e826d1c0c77e","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","7CD3E6F6-BB26-4C3C-BEFC-4EBD3A5B2ACC-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","7CD3E6F6-BB26-4C3C-BEFC-4EBD3A5B2ACC","2017-06-25T16:47:25","2017-06-25T16:47:25","true","2017-06-25T16:47:25","2017-06-25T16:47:25","2017-06-25T16:47:25","Aedes albopictus","2017-06-25T16:47:25","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","7CD3E6F6-BB26-4C3C-BEFC-4EBD3A5B2ACC","Observation taken by user: 7CD3E6F6-BB26-4C3C-BEFC-4EBD3A5B2ACC","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","42.0276","2.882082","7CD3E6F6-BB26-4C3C-BEFC-4EBD3A5B2ACC","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","7bc75b84-54e9-4a83-b973-42b024963ed3-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","7bc75b84-54e9-4a83-b973-42b024963ed3","2017-06-28T11:44:01","2017-06-28T11:44:01","true","2017-06-28T11:44:01","2017-06-28T11:44:01","2017-06-28T11:44:01","Aedes albopictus","2017-06-28T11:44:01","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","7bc75b84-54e9-4a83-b973-42b024963ed3","Observation taken by user: 7bc75b84-54e9-4a83-b973-42b024963ed3","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","36.59567","-4.638556","7bc75b84-54e9-4a83-b973-42b024963ed3","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","7dc45c47-03ad-46d1-9be8-1c79a3083629-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","7dc45c47-03ad-46d1-9be8-1c79a3083629","2017-06-30T11:28:47","2017-06-30T11:28:47","true","2017-06-30T11:28:47","2017-06-30T11:28:47","2017-06-30T11:28:47","Aedes albopictus","2017-06-30T11:28:47","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","7dc45c47-03ad-46d1-9be8-1c79a3083629","Observation taken by user: 7dc45c47-03ad-46d1-9be8-1c79a3083629","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","38.981403","-0.148578","7dc45c47-03ad-46d1-9be8-1c79a3083629","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","815904be-8bbe-4d7e-8e45-60b8298b5cc1-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","815904be-8bbe-4d7e-8e45-60b8298b5cc1","2017-06-24T12:19:06","2017-06-24T12:19:06","true","2017-06-24T12:19:06","2017-06-24T12:19:06","2017-06-24T12:19:06","Aedes albopictus","2017-06-24T12:19:06","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","815904be-8bbe-4d7e-8e45-60b8298b5cc1","Observation taken by user: 815904be-8bbe-4d7e-8e45-60b8298b5cc1","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.68703","2.482494","815904be-8bbe-4d7e-8e45-60b8298b5cc1","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
